date,1x_unhedged,1x_aud_puts,1x_jpy_calls,1x_dual_hedge,3x_unhedged,3x_aud_puts,3x_jpy_calls,3x_dual_hedge,5x_unhedged,5x_aud_puts,5x_jpy_calls,5x_dual_hedge,audjpy
2011-06-06,120.55935798178443,114.1140996294296,114.95684530143893,114.53547246543427,162.73335166615013,138.03825876643876,141.13138839014277,139.58482357829084,198.85605582684508,151.1835487197026,156.89476337963103,154.03915604966676,85.8928142273492
2011-06-07,120.4202574009529,113.98243554457343,114.82420886226342,114.40332220341843,162.17006970820768,137.56045590751134,140.64287903440467,139.10166747095806,197.70886189140796,150.31137588338663,155.9896427369503,153.1505093101684,85.78301659850855
2011-06-08,119.38788561218708,113.00525567956754,113.83981241223708,113.42253404590231,157.99918163931326,134.02250796601598,137.02565356736852,135.5240807666923,189.2339982841128,143.86822307248102,149.3030889138219,146.5856559931514,85.03993610223642
2011-06-09,120.03761715081001,113.6202517343906,114.45935028323525,114.03980100881293,160.57876626453577,136.21063576133662,139.26281242816796,137.73672409475233,194.38323500249697,147.783013985165,153.365767684943,150.57439083505392,85.49501767920283
2011-06-10,118.8003728232352,112.44915208002656,113.27960192403621,112.86437700203139,155.61344358305956,131.99881015738424,134.95660920266425,133.4777096800243,184.36556051882545,140.16691412809533,145.46195675399304,142.8144354410441,83.50995504174695
2011-06-12,118.9503081584893,112.59107167939723,113.42256961587337,113.00682064763531,156.20263248741733,132.49858853476877,135.46758649923385,133.98308751700137,185.52897909524827,141.0514220114418,146.3798784210016,143.71565021622163,83.60510884408386
2011-06-13,119.57369840065132,113.18113467735081,114.01699029652657,113.59906248693869,158.65849489921368,134.58176919579137,137.59744659443447,136.08960789511298,190.3905451137304,144.74750659862298,150.21558886468245,147.48154773165265,84.03206412825651
2011-06-14,120.9040064449556,114.44032274244076,115.28547760943555,114.86290017593815,163.9539237824391,139.07360676306243,142.18993622707026,140.6317714950664,200.9814224183539,152.79939321736472,158.5716491404555,155.68552117891005,84.96016737748451
2011-06-15,120.3272143643708,113.89436670840759,114.7354896276739,114.31492816804075,161.60741779973864,137.08318748686204,140.15491609251492,138.61905178968854,196.18735081542687,149.15462235668764,154.78919088622362,151.97190662145556,84.54266321913381
2011-06-16,119.73641690736756,113.33515404339431,114.17214711319677,113.75365057829555,159.226977465273,135.06398346074974,138.09046620597752,136.5772248333637,191.37102607250654,145.49293318462017,150.98917520272875,148.2410541936744,84.11854715309657
2011-06-17,119.6428068445133,113.2465484949102,114.08288720260717,113.66471784875868,158.85352598525714,134.74720394685576,137.76658836943471,136.2568961581453,190.62295567580384,144.92420050612358,150.39895768386086,147.66157909499213,84.04289372599231
2011-06-19,119.4120157347624,113.02809577475156,113.86282118413526,113.44545847944342,157.93424009126375,133.96742142031056,136.96933265498888,135.4683770376498,188.7843961900845,143.526405772503,148.948358886294,146.2373823293984,83.8701923076923
2011-06-20,119.64570553635501,113.24929221895749,114.08565118937022,113.66747170416386,158.8614739463622,134.75394578987962,137.77348128212986,136.26371353600481,190.63165535483358,144.93081457851363,150.40582161403978,147.6683180962766,84.02404809619239
2011-06-21,119.63627707051133,113.24036781102558,114.07666087366543,113.65851434234551,158.82391756334954,134.7220886587903,137.74091030375806,136.23149948127426,190.55654342151422,144.87370951031141,150.34655930514944,147.61013440773033,84.00705806865577
2011-06-22,119.48884742311107,113.10081994221304,113.93608242788773,113.5184511850504,158.2367540021341,134.2240282749081,137.2316894970949,135.72785888600157,189.3824144409756,143.9810588681452,149.42018727281274,146.70062307047885,83.89299485861181
2011-06-23,119.52761558967192,113.13751551272233,113.97304899938051,113.55528225605144,158.39077378642781,134.3546752665777,137.3652639965713,135.85996963157456,189.68964014216374,144.21463220122973,149.66258423423105,146.9386082177303,83.90989541432019
2011-06-24,118.83288400344333,112.47992517072183,113.31060227752444,112.89526372412315,155.62892482858425,132.01194209471535,134.97003539743335,133.4909887460744,184.1769649358123,140.02353127060965,145.3131573661733,142.66834431839138,83.41236036325645
2011-06-26,118.70449909399024,112.3584038836687,113.18818354187334,112.77329371277104,155.1245087591614,131.5840721147509,134.53257780515077,133.0583249599509,183.18205754275667,139.26713675345906,144.52818876479446,141.89766275912666,83.31188676210391
2011-06-27,119.13536703200684,112.76623706749656,113.59902862038984,113.18263284394321,156.8136994234169,133.01692491124902,135.99753763828394,134.50723127476655,186.5065850887847,141.7946628583848,147.15119644999828,144.47292965419143,83.60510171133356
2011-06-28,120.54906208401181,114.10435416359542,114.9470278642254,114.52569101391042,162.39609086143346,137.75217792464082,140.83889711449515,139.29553751956806,197.57229307604945,150.20754722167206,155.88189177165225,153.04471949666203,84.59045612898
2011-06-29,121.81366379710315,115.30134864245666,116.15286228416102,115.72710546330885,167.5068657895598,142.0873831226081,145.27124459564175,143.679313859125,207.93530444934538,158.08619506230784,164.05816888100745,161.0721819716575,85.46408393866021
2011-06-30,121.76969225233869,115.25972787303559,116.11093414059943,115.68533100681752,167.32546900488495,141.93351364197625,145.11392724299978,143.52372044248807,207.56000843317204,157.8008701658166,163.76206535320688,160.7814677595116,85.42271700548564
2011-07-01,122.93084691346591,115.78250707302875,121.97493158121502,118.86893731961159,172.1121464941661,143.86480109380085,167.10016921708146,155.37283783169624,217.45611914832227,161.37952743778166,205.11477426080614,182.90462249679248,86.22778675282713
2011-07-03,122.96269040599245,115.81249888949512,122.00652745743122,118.89972863206255,172.2458961262939,143.97659950323552,167.2300240043032,155.49357922227176,217.73776376717947,161.58854282752827,205.38043462780306,183.14151673960382,86.23949579831933
2011-07-04,122.50665458329374,115.38298122006643,121.55403778808555,118.45876125092974,170.32945386188646,142.37468708280053,165.3693893355693,153.7635265837633,213.7001073079604,158.59209879138487,201.57192835803687,179.74540154478842,85.9092377260982
2011-07-05,122.42571445746385,115.30674770401502,121.4737270560101,118.3804955675355,169.99184393836813,142.0924862882395,165.04161075341565,153.4587519762433,212.99414918535055,158.06818992800663,200.9060356642657,179.15161276376807,85.84164032741712
2011-07-06,122.35120226226792,115.2365683390801,121.39979427071506,118.30844542159836,169.6814565614992,141.83304022853454,164.74026198603272,153.1785523008944,212.3459740168403,157.58716321419988,200.29464655325265,178.60642583146887,85.77896353787695
2011-07-07,123.72252365508788,116.52814838469175,122.76045221186482,119.63445529447351,175.38686379196156,146.6020660822527,170.27952538540552,158.3290621890066,224.24592152304834,166.41840655932916,211.51923317795206,188.61559648566435,86.73436230706743
2011-07-08,122.5064038408362,115.38274505810145,121.5537889954117,118.45851879356272,170.21501389958118,142.27902920652863,165.2582819125551,153.6602168402797,213.22489235338946,158.23943010079853,201.12368340400226,179.34569326244136,85.87780106400128
2011-07-10,122.25879435404,115.14953388388322,121.30810493019017,118.21909087693544,169.18290004474693,141.41630767608208,164.2562236423682,152.72848446776845,211.0700455652823,156.6402653694149,199.0911312079992,177.53322902891782,85.69354838709678
2011-07-11,120.86537631360143,113.83714209473098,119.92552216586442,116.87171447900415,163.3982240310101,136.58102276993202,158.63999979965308,147.50641533145856,199.04192068310948,147.7138984451358,187.74564169199772,167.4162470394732,84.71051152332771
2011-07-12,119.29057402468938,112.35391341997101,118.36296560445716,115.34894717306312,157.01128580958232,131.24231997910226,152.43905187517987,141.74065889454957,186.07494528281293,138.0907874901855,175.51458449069122,156.50958803256464,83.60864040660736
2011-07-13,120.33914742790184,113.341513038149,119.4033852576688,116.36287337036015,161.15170997092576,134.70321051210036,156.45890516318957,145.47839306891626,194.25301132964864,144.15993118300162,183.2285185830334,163.38824515616602,84.32794639337801
2011-07-14,120.0096883379875,113.03121175603766,119.07648805521644,116.04430034421016,159.8281283225606,133.5968573903007,155.17386676282345,144.28354052075272,191.59392566660085,142.18655839680497,180.72034471488774,161.15166031646945,84.08624229979466
2011-07-15,119.27439587134693,112.33867601454484,118.34691325310189,115.3333035820207,156.8903550392437,131.14123657752214,152.3216426591614,141.6314896270027,185.7245007831703,137.83071401896288,175.1840288608167,156.21482548845108,83.56001897833308
2011-07-17,119.15349811204241,112.2248083725067,118.22695559975658,115.2164005545571,156.41327798740448,130.7424582427717,151.85845828945963,141.20081220580659,184.78323942407465,137.13218084398844,174.29618715763777,155.4231206873607,83.46506481188746
2011-07-18,119.05339861870027,112.1305295923072,118.12763448420031,115.11960857192162,156.01907496038632,130.41295250347477,151.47573461851377,140.8449486352379,184.00706797558402,136.5561649468102,173.56406597351855,154.7702747415442,83.38468831476652
2011-07-19,120.41245798559332,113.41056063993129,119.47612574944213,116.43376158357832,161.36220302810352,134.87915708193486,156.66326857501082,145.66841396112966,194.5097723170064,144.3504798185909,183.47070754587855,163.60420951554343,84.3280037992718
2011-07-20,120.20227602440372,113.21260060777443,119.26757817184549,116.23052450356415,160.51722174805076,134.17285560200474,155.84289350121048,144.90561399569603,192.81217199806665,143.09064892341218,181.86945158873118,162.17634008284043,84.17113142136779
2011-07-21,120.68749013382389,113.66959986765443,119.74901923635248,116.69970605569206,162.4610756426626,135.79768080812823,157.73014156207833,146.66041226001417,196.7037449955038,145.97868083429015,185.54016511022246,165.44958294582676,84.49941107184924
2011-07-22,120.77835317882946,113.75517929230803,119.83917572657514,116.78756678286203,162.8280161104295,136.1043983669052,158.0863965708352,146.99166477736145,197.44421532985547,146.5282020577323,186.23861133501586,166.07240031010744,84.55259026687598
2011-07-24,120.315584224192,113.3193200176932,119.38000528240217,116.34008874749972,160.95636240383655,134.53992372812894,156.26924619848737,145.30204464447087,193.6616230555543,143.72104741840866,182.67069352473456,162.89082227634128,84.21877448675755
2011-07-25,120.39639361265428,113.39543039866037,119.46018629372917,116.41822801338081,161.28067912387334,134.8110130229282,156.58411868077272,145.5948189208645,194.31198258414912,144.20369519948906,183.28414302626413,163.4378464968172,84.26491310474401
2011-07-26,121.18328720294258,114.1365666957804,120.2409609670272,117.17912088290629,164.4430014035977,137.45432945953112,159.65435282069032,148.4495795914359,200.66195906698323,148.91616872313284,189.27373760718072,168.77887831512206,84.80311890838206
2011-07-27,122.039688076549,114.94316847796354,121.0907024321435,118.00722435995173,167.92935170761262,140.36849387643602,163.0391791540872,151.59685392066842,207.75233765841193,154.1781128382086,195.96171405916814,174.74267011230776,85.39150759641606
2011-07-28,121.46208009472275,114.39914798253562,120.5175859537903,117.44870183520786,165.54494704078692,138.37542185852567,160.72420934269113,149.44435203646,202.8359284817803,150.5295248254959,191.32432715836205,170.60742679051268,84.9774389295161
2011-07-29,119.81788194558142,112.85055876662936,118.88617315722308,115.85883166316813,158.8221403348942,132.75597390417624,154.19717356368827,143.37539306194674,189.10726279743574,140.341144801204,178.3748080840071,159.06010209707887,83.83311603650586
2011-07-31,120.943560226885,113.91077967000223,120.0030981178159,116.94731502126713,163.29849973289305,136.49766539739866,158.54317951456656,147.41639003391373,197.9904918743996,146.9336072997377,186.75388490173358,166.53187924107533,84.6165739022882
2011-08-01,121.08001641377275,124.74691431729221,119.53847772518122,122.2834179095828,163.8512308718534,175.45202298072564,156.70166720019398,167.59545163533616,199.10741895635954,216.82130175343846,183.138575601806,204.52468145518932,84.70186865162441
2011-08-02,117.9841841374063,121.55732502618386,116.48206025374097,119.15681648317407,151.28294890230072,161.99389706237469,144.68179571072469,154.73996753699075,173.65304620658017,189.1023434953633,159.72569830840004,178.37775279940007,82.53379683275396
2011-08-03,117.89234725689123,121.4627068736257,116.39139260088663,119.0640668456025,150.92968068578801,161.61561718670856,144.34394217003526,154.3786266671064,172.9772033310224,188.36637326970666,159.10405948545187,177.68352176792098,82.45952197378564
2011-08-04,117.44054924872549,120.99722620156524,115.94534669062809,118.60777846474824,149.19446044392595,159.7575420283357,142.68443736550944,152.60375431140773,169.66270676947954,184.756997672866,156.05539267886198,174.27884525216317,82.12506917542888
2011-08-05,116.43252407935748,119.95867307647232,114.95015526413259,117.58973463967996,145.35272676114374,155.64381067086734,139.01033574400904,148.67423185251255,162.38139380641897,176.82789205038284,149.35805668025637,166.79942423334163,81.41648386085866
2011-08-07,115.65029900977113,119.15275838780016,114.1778891476722,116.79973511773822,142.42317040983235,152.5068394956211,136.20860906814144,145.67773120264442,156.92678401958742,170.88800492444363,144.34091833322697,161.19640685226352,80.86038326163474
2011-08-08,112.0815437049084,115.47592363487347,110.65456970031515,113.19551033079864,129.23841993480292,138.3885986314484,123.59916835743039,132.19169146523188,132.7144258268241,144.52155886536377,122.07044335732823,136.32528516021222,78.37523277467412
2011-08-09,113.38673589901423,116.82064346253941,111.94314474881054,114.51367469227962,133.75337319030723,143.22321402082673,127.91711396396538,136.80981746857253,140.44173876830448,152.93634350678985,129.17800917657223,144.26284080803683,79.2723348493024
2011-08-10,110.88673205724663,114.24492721902551,109.4749698806247,111.98882357635547,124.90620220049352,133.74965657753106,119.45598470218239,127.76047673525504,124.95911270620553,136.07628296790162,114.93712303355173,128.35896751171003,77.52187931828651
2011-08-11,113.11313442991234,116.53875599643185,111.67302665592851,114.23735392707152,132.42986512518695,141.8060005753063,126.65135648839625,135.45606546599942,137.50386264399194,149.73709493532698,126.47575703789587,141.24503171970986,79.07119790865754
2011-08-12,113.14856021419816,116.5752546475538,111.70800141436656,114.27313180448603,132.5542918381033,141.93923679439268,126.77035390608106,135.58333549647617,137.7191860987368,149.9715749562149,126.6738110883292,141.46621363860748,79.08616988653787
2011-08-14,113.91631297254666,117.36625873228459,112.46597947483079,115.04851517641697,135.25257424656647,144.82855965525314,129.35089815792023,138.3432772831799,142.3915515625418,155.0596242486024,130.9714427899378,146.2657035980268,79.61426156446903
2011-08-15,114.72891354193463,118.20346884016242,113.26823436329481,115.8691920970449,138.1469705619678,147.92788143723166,132.1189989878506,141.3038144430791,147.470168174003,160.59006741629275,135.642743423163,151.4824978799104,80.17201658731378
2011-08-16,114.48784041200665,117.9550948311884,113.0302304727638,115.62572296673842,137.27613020738002,146.99538492138203,131.28615730150503,140.41307421639405,145.92081614428471,158.90287501673944,134.2176527594617,149.89099148601989,79.99386314820497
2011-08-17,115.25292608915854,118.74335106239748,113.78557540816202,116.3984127496344,140.02824782944035,149.94235457002037,133.91818769525392,143.22808142365452,150.7965272254153,164.2123608667675,138.7023213224142,154.89935963705466,80.51769030479399
2011-08-18,112.86890883552822,116.28713405088625,111.43191043676283,113.9907010002976,131.33875672109068,140.63764086405288,125.60785803490126,134.3400237689392,135.2003278536606,147.22862280258624,124.35697069351086,138.8788229582135,78.84173433430365
2011-08-19,113.53408307592109,116.97245303605051,112.08861596483973,114.66248633721632,133.66082642046376,143.12411486909645,127.82860542453423,136.71515588069934,139.18423167220345,151.5669604523063,128.02135685494488,142.97111978826874,79.29609793420046
2011-08-21,113.85283786107875,117.30086128251459,112.4033125011794,114.9844091925198,134.78661244494313,144.32960740270343,128.9052683583914,137.8666676283586,141.13807842297783,153.69463403750044,129.81850089285473,144.97812628962856,79.5098340503995
2011-08-22,114.09060076707077,117.54582481770488,112.63804831212175,115.2245351989242,135.6310513873303,145.2338332662333,129.71286064449592,138.7304031351033,142.61179661491795,155.29946372425468,131.17402371528425,146.4919410200949,79.66623086979928
2011-08-23,115.06451017502772,118.54922898848092,113.5995583244062,116.20812418963175,139.10440561815506,148.95310362559653,133.03465686080122,142.28312817663718,148.6986683412083,161.92786289801796,136.77271523399682,152.74442275785978,80.33415082771306
2011-08-24,115.05462480186584,118.5390442376414,113.58979880756341,116.19814056679002,139.06855358291227,148.91471323891557,133.00036921056406,142.24645687422102,148.63479365808533,161.85830551027016,136.71396343787853,152.67881018909034,80.31726474665024
2011-08-25,115.74398305271299,119.24927964394058,114.27038044567581,116.89435027648884,141.56827199955617,151.59141362589867,135.39101370761688,144.8032972151169,153.08757517589106,166.70723524967832,140.80962229836393,157.2527418200276,80.7909604519774
2011-08-26,115.80698840715058,119.3141931101289,114.33258364304132,116.95798183449016,141.7994604964231,151.83897044466252,135.61211441405518,145.03976867974455,153.50424205910846,167.16097151169348,141.19287160114158,157.68074526665782,80.82464745554874
2011-08-28,115.98102424220181,119.49349960550532,114.50440372869905,117.13374739332593,142.43875319861857,152.5235255577378,136.22351191000254,145.69367007909025,154.65768017705423,168.41702693914016,142.2538015005529,158.86556582677386,80.93630084420568
2011-08-29,117.32493272882725,120.8781082452864,115.8312021505308,118.49101284446904,147.39020065733956,157.82553927281822,140.95890552106775,150.75826476463152,163.61801529522427,178.17453137896467,150.49549846522586,168.06969139568167,81.86644099092169
2011-08-30,117.12870379122614,120.67593653115445,115.6374715153589,118.29283360818097,146.65065906592054,157.03363757270628,140.25163344430268,150.0018236542567,162.24973881012326,176.6845241747467,149.23696069790256,166.6641872023937,81.71985271555691
2011-08-31,117.3159884792623,120.86889311989117,115.8223717753041,118.48197969895229,147.35412684225005,157.78691140410822,140.9244057682327,150.72136661440118,163.54689701018174,178.09708595165603,150.43008401964568,167.99663814296912,81.84050963235859
2011-09-01,117.92662049281896,180.46477092933665,115.84611762584,147.70361581834942,149.65507017519067,391.1831786134468,141.01108254297682,262.2402222703022,167.8032209915427,617.1617575402842,150.5842895602714,375.1647088305696,82.25707257072571
2011-09-02,117.10497314991682,179.207392409526,115.03896607401039,146.67449887285386,146.5269293810067,383.00653576675404,138.06362129613527,256.75878862292024,161.95742171051788,595.6615518994946,145.33835014120962,362.09500985704295,81.67434715821811
2011-09-04,116.60073571926016,178.4357507561218,114.54362457724665,146.04293925189893,144.63415675814375,378.0590200552096,136.28017409153892,253.44208767355937,158.47059309844258,582.8373804577641,142.20931837253906,354.29936068379345,81.31243276471493
2011-09-05,115.83494694508126,177.26385339202434,113.79134611764745,145.0837854117682,141.78445226207023,370.6101814587083,133.59506682822663,248.44855728678277,153.2667236509784,563.6981220142742,137.53943790731074,342.6648511999225,80.76775136548966
2011-09-06,116.86169702115139,178.83510351778335,114.79998190817282,146.36979444131177,145.55474441443758,380.46534284240124,137.14758915363961,255.05523122641853,160.0594327736524,588.6809577181293,143.63512112115674,357.85159627621147,81.47918443290176
2011-09-07,117.98308005115432,180.55117178793145,115.90158110481266,147.77433166587215,149.74489288438207,391.4179660673702,141.0957171460357,262.3976183892289,167.7389349663932,616.9253206230896,150.52660017046952,375.0209818641587,82.24920720860082
2011-09-08,117.64738465701689,180.03745239063272,115.57180816675016,147.3538716940655,148.4666925488315,388.0768799980502,139.89134489983124,260.15783099206044,165.35261025520057,608.1486812706444,148.3851453809147,369.68577548278125,82.00434377908779
2011-09-09,116.42153793491529,178.1615218587982,114.36758826316631,145.81849323128236,143.82577148799786,375.9459829282364,135.5184806726549,252.02555609414188,156.73801351498355,576.4651436527276,140.65452541838616,350.42575974149116,81.13997673516867
2011-09-11,115.51947811296924,176.78108698792897,113.48144289749742,144.6886592987141,140.48258983653454,367.2072450854715,132.36839920024775,246.1673068658102,150.66580956237192,554.1322465760635,135.20541357854145,336.8498783348036,80.5019753660237
2011-09-12,114.33282780493438,174.96513928148403,112.31572789107344,143.20237451860052,136.15335347156324,355.8910602062295,128.28921694672042,238.5811963165202,142.92739036900142,525.6711934345108,128.2610632277696,319.54876953406097,79.66808182169048
2011-09-13,113.88538375769419,174.2804093439055,111.8761778089041,142.64194886256473,134.55483600219966,351.7126976288524,126.78302889338588,235.7801179703062,140.13064287154185,515.3850642962892,125.75130070655052,313.2959636918541,79.34749153585717
2011-09-14,113.0694477255443,173.0317709235084,111.07463680687604,141.61998535914734,131.6627667469965,344.1531218477163,124.05800383417431,230.7123519172232,135.11078707641687,496.9225877907026,121.2465515477605,302.0728612590085,78.77090685898419
2011-09-15,113.812577155332,174.16899237322892,111.80465568619813,142.55075826980965,134.25875917674097,350.9387828288985,126.50405328885107,235.26130325573297,139.5507487184857,513.2522774965322,125.23091171435998,311.99946997857296,79.18773946360153
2011-09-16,114.01724716930956,174.48220178289577,112.00571483988743,142.80710837115015,134.98307478765477,352.83207039119037,127.18653286189974,236.53051977193607,140.80552452642692,517.8672046616493,126.3569301690699,314.8048249524065,78.43992804378611
2011-09-18,113.76147433332598,174.0907890038063,111.75445443813062,142.4867517583259,134.07465948982826,350.4575649147714,126.3305870900982,234.93870581376615,139.22619204715733,512.0585938204093,124.9396590465909,311.27384499724997,78.25351679606426
2011-09-19,112.19597838234547,171.69508846559148,110.21657751668431,140.52596112816548,128.5395693956523,335.9894006593481,121.11520049986125,225.23958065293024,129.64658519002253,476.82585532135374,116.34305235260469,289.85631560757616,77.17108286108133
2011-09-20,112.59648541316423,172.3079900248005,110.61001866176512,141.02759796271044,129.9161160960858,339.5875541542819,122.41223868354496,227.65170015054932,131.96058831379307,485.3365038439581,118.41960674991745,295.0298295784799,77.43609309423883
2011-09-21,110.75714571507783,169.49322253727962,108.80312924080211,138.7238168233015,123.54931337893467,322.9453774369522,116.41317869558686,216.4951669456111,121.18226127375476,445.69500459222877,108.747285143801,270.93227113018037,76.15767317259855
2011-09-22,107.49258412992904,164.4974178904021,105.59616219799625,134.63493894167408,112.62448302895561,294.38897866533256,106.11936003347583,197.35161279879816,103.323054429735,380.01080962265655,92.72067994024418,231.00369231035378,73.91469916222393
2011-09-23,107.73459021344651,164.86776321398528,105.83389872517029,134.9380526359035,113.38516276142177,296.3773183540888,106.83610335809549,198.6845500784033,104.48614897909377,384.28854322053525,93.76442490158459,233.6040716438029,74.07265774378585
2011-09-25,108.30529921300203,165.74112724698892,106.39453907606256,135.6528681920701,115.1870891253446,301.08737115645323,108.53395152950753,201.84206134505584,107.25365314990486,394.46711862549677,96.24794486594618,239.7914969524152,74.45635528330781
2011-09-26,107.7779178730717,164.9340681427324,105.87646198300314,134.99232072197975,113.50441463442813,296.6890306581466,106.94846731401239,198.89351485084123,104.64235085345044,384.86303650343774,93.90459830313787,233.95329873471056,74.08566847369627
2011-09-27,109.29450425420792,167.2549216762479,107.36629221441855,136.89185189872813,118.29591328731928,309.2135222852317,111.46321186130007,207.2896465039226,112.00467364304627,411.9408485117952,100.51144494311126,250.41355300965444,75.12258657676985
2011-09-28,107.11444713498899,163.91874951267206,105.22469642876246,134.16132067640095,111.21709858305853,290.7102184306632,104.79326527412171,194.88545639340697,100.83409430662392,370.8566885339777,90.4871215516277,225.43901962790912,73.61822490635272
2011-09-29,108.02601709669642,165.31373788457756,106.1201841529661,135.30306610124995,114.05655214907857,298.1322621354353,107.46871369498903,199.86102409991784,105.12470747526845,386.63709101039746,94.33745846387829,235.03172369287017,74.23731411927028
2011-09-30,107.23148699022265,164.09785725421574,105.33967142575337,134.30791361479453,111.53989828294776,291.55398411471464,105.09742025579152,195.45109753706245,101.25875243646591,372.4185343449128,90.86820388372115,226.3884456442472,73.67975365665896
2011-10-02,107.56901610161252,163.793893528623,105.14454737285557,134.05913075752846,112.59316996112729,289.93381971941193,104.51339428594024,194.36497652172488,102.8523970687297,368.96932034926937,90.02661343724665,224.29171273985068,73.90298449911315
2011-10-03,105.06067514894363,159.97447650851348,102.69274123310215,130.93308182685257,104.71668090955352,269.6514122031359,97.20212837060781,180.7681161605564,90.86061314258718,325.95038747940714,79.53021542699506,198.1410557570738,72.18396082032446
2011-10-04,105.6272547746164,160.83719968146943,103.2465508750512,131.639188239975,106.41085442749402,274.0140054181022,98.7747266457114,183.69269849669558,93.31061511096132,334.7394442917759,81.67470001280321,203.4838105529142,72.56542091934618
2011-10-05,106.69335899028276,162.46054222674584,104.28862645843893,132.96783295226055,109.63289387384359,282.3109403413242,101.76554997165067,189.2547731905515,98.01957211019796,351.6322023905613,85.79644596666374,213.75270131946888,73.28882750153468
2011-10-06,107.79988204412646,164.1454299930989,105.37020989082919,134.34685010922075,113.04392129895416,291.0945300641415,104.93179934826753,195.14309008957363,103.10240562927888,369.86619287043857,90.24544571221561,224.83691003075802,74.03860885552322
2011-10-07,108.42941120018446,165.10400556901683,105.98555026085923,135.13140810283423,115.0243811016009,296.1943267532334,106.77013977595897,198.56187671025896,106.11288992539252,380.66590562693307,92.88051999059161,231.4019167607474,74.46269573226895
2011-10-09,108.41519669737573,165.08236133683928,105.9716561348542,135.11369311426458,114.97914389971602,296.07783838417487,106.72814883176032,198.48378558194898,106.04333582769935,380.4163895350893,92.81963934955205,231.25023913198734,74.44376246739297
2011-10-10,110.27080491206641,167.90787099903397,107.78544130186457,137.4262663189221,120.88300932922677,311.28062782227676,112.20834816941658,208.67538659993662,115.11839592394897,412.9719628738853,100.76303153572442,251.0403541921617,75.70651757677875
2011-10-11,110.04232240831165,167.55996376468863,107.56210850297369,137.14151735535685,120.13159595226871,309.3456956177307,111.5108568156794,207.37825247163218,113.92576205545082,408.6935471983495,99.71912015094937,248.43956023246182,75.54022988505747
2011-10-12,112.95684244210128,171.99786420667678,110.41093896426983,140.77377166487062,129.67681279515395,333.9251721549243,120.37110128512353,223.85576925353544,129.01263538784613,462.81570242560804,112.92464721868166,281.339723534936,77.54237288135593
2011-10-13,112.95545625044717,171.99575347129561,110.40958401561151,140.77204410748516,129.67203866429807,333.91287849630044,120.3666697497055,223.8475278670283,129.00471925657942,462.78730435559197,112.91771823588905,281.32246071276865,77.53188873520823
2011-10-14,115.38597099852916,175.69666557679477,112.78531805438647,143.80110123034137,138.0426781937946,355.4677516126637,128.1366255105548,238.29741995359197,142.88399003877558,512.5773457488746,125.06623184481042,311.5891876344438,79.19753086419753
2011-10-16,115.06528084399713,175.2083549932204,112.4718558478218,143.40143741526612,136.89169959339227,352.5039162206487,127.0682420524813,236.31053274967508,140.89841551662366,505.4543607449212,123.32826019756561,307.2592165006795,78.96767224751177
2011-10-17,113.02966374142416,172.10874821938023,110.48211896417962,140.8645260516044,129.62645634585553,333.7955014324671,120.3243584547886,223.76884097814371,128.43526319790084,460.74445634302685,112.41927384445793,280.08063963352095,77.56794104099494
2011-10-18,113.63921070858731,173.0368971851187,111.07792751842283,141.62418101113838,131.72360705959596,339.19578385787514,122.27101596072671,227.3890663379893,131.89839502399286,473.16798202225084,115.45055011098457,287.6327413915287,77.97637312058913
2011-10-19,113.84726475121907,173.35369827656714,111.2812922877068,141.88347076869698,132.44709753760705,341.0588130086913,122.9425881850153,228.63799830980312,133.10581252233126,477.4994320072428,116.5074015940632,290.2657742270534,78.10964373464374
2011-10-20,113.87772564324288,173.40008066701517,111.31106662998945,141.9214330077766,132.55340988720394,341.3325733585652,123.0412714756156,228.82152096344635,133.2838809981899,478.13822902496594,116.66326477565508,290.6540907327797,78.12091879849426
2011-10-21,114.48743496418723,174.3284768466719,111.90703387876626,142.68129030258865,134.68251061541068,346.81512888932684,125.01758623750017,232.49690032431846,136.85193717937935,490.93815689890505,119.78638123867414,298.43500255242566,78.52625161929437
2011-10-23,114.21493784183302,173.9135491447807,111.64067849476541,142.34168761139898,133.72081739766273,344.3387141288562,124.12490489205705,230.83676872172467,135.22329736044878,485.0956277580139,118.36083422580879,294.8834040983794,78.3292608430055
2011-10-24,115.36250013792024,175.66092681313472,112.76237619710626,143.7718503987786,137.7514539627334,354.71783264568217,127.86629976258068,237.79469149455394,142.01650499754146,509.4653583261273,124.30692294491585,309.69745043414724,79.1044776119403
2011-10-25,114.87383234153523,174.9168389343691,112.28472235096477,143.16284250424988,136.0009362630566,350.21014995650165,126.24140060915954,234.77284450582442,139.00864315056003,498.6750532577522,121.67414409397774,303.13816251698285,78.75998478508939
2011-10-26,114.8224014848083,174.8385258608084,112.23445068029667,143.09874620406234,135.81826686328733,349.73976585736636,126.07183971120585,234.45750980470848,138.6974611579359,497.5587291700721,121.40176676727447,302.4595634362747,78.71498172959805
2011-10-27,117.95086275108595,179.60219173902982,115.29240041096585,146.9976272496006,146.9198162553972,378.3268872712975,136.37673306488796,253.62165970560537,157.59227738511004,565.3413740101929,137.94038292918003,343.66376299095947,80.84427909801838
2011-10-28,117.64182547957941,179.13162484365446,114.99032844627294,146.61248597480537,145.76500403732229,375.3531800956251,135.30479109260355,251.62815468455813,155.52777839469684,557.9352579539429,136.13332876371106,339.16168012554954,80.62291603516218
